Year	PMID	Title	Species	Genome_Build	Chromosome	Start	End	TF	Target_Gene	Type(Enhancer_or_SE)	Regulatory_State(Active/Silenced)	Condition(Disease/Normal)	Disease_Name	MONDO	DOID	Tissue	Tissue Ontology_ID	Cell_Source	CVCL_ID	Cell_Type	Cell Ontology_ID	Experiment_Type	High_Throughput_Method	Low_Throughput_Method
2024	39277592	Enhancer-promoter hubs organize transcriptional networks promoting oncogenesis and drug resistance	Homo sapiens	hg19	chr20	61300000	61600000		BCL2L1	Enhancer	Active	Disease	mantle cell lymphoma	MONDO:0005052	DOID:0050747	Blood	UBERON:0000178	Rec-1	CVCL_1884	B cell	CL:0000945	Chromatin interaction assay, Functional perturbation assay	Hi-C, ATAC-seq, H3K27ac ChIP-seq, RNA-seq	RT-RT-qPCR
2016	26795348	Discordant Haplotype Sequencing Identifies Functional Variants at the 2q33 Breast Cancer Risk Locus	Homo sapiens	hg19	chr2	202122500	202124030	STAT3; MYC; CTCF	CASP8	Enhancer	Active	Disease	mantle cell lymphoma	MONDO:0005052	DOID:0050747	Blood	UBERON:0000178	Rec-1	CVCL_1884	B cell	CL:0000945	Enhancer activity assay, TF binding assay	RNA-seq, ChIP-seq	Luciferase Reporter Assay, RT-RT-qPCR
2016	26795348	Discordant Haplotype Sequencing Identifies Functional Variants at the 2q33 Breast Cancer Risk Locus	Homo sapiens	hg19	chr2	202122500	202124030	STAT3; MYC; CTCF	CASP8	Enhancer	Active	Normal				Breast	UBERON:0000310	MCF10A	CVCL_0598	breast epithelial cell	CL:0000066	Enhancer activity assay, TF binding assay	RNA-seq, ChIP-seq	Luciferase Reporter Assay, RT-RT-qPCR
2016	26795348	Discordant Haplotype Sequencing Identifies Functional Variants at the 2q33 Breast Cancer Risk Locus	Homo sapiens	hg19	chr2	202204362	202205119	MYC	CASP8	Enhancer	Active	Disease	breast carcinoma	MONDO:0006120	DOID:1612	Breast	UBERON:0000310	T-47D	CVCL_0553	breast carcinoma cell	CL:0000066	Enhancer activity assay, TF binding assay	RNA-seq, ChIP-seq	Luciferase Reporter Assay, RT-RT-qPCR
2016	26795348	Discordant Haplotype Sequencing Identifies Functional Variants at the 2q33 Breast Cancer Risk Locus	Homo sapiens	hg19	chr2	202204362	202205119	MYC	CASP8	Enhancer	Active	Normal				Breast	UBERON:0000310	MCF10A	CVCL_0598	breast epithelial cell	CL:0000066	Enhancer activity assay, TF binding assay	RNA-seq, ChIP-seq	Luciferase Reporter Assay, RT-RT-qPCR
2016	26814967	Active medulloblastoma enhancers reveal subgroup-specific cellular origins	Homo sapiens	hg19	chr1	165355703	165356702	LMX1A	LMX1A	Enhancer	Active	Disease	breast carcinoma	MONDO:0006120	DOID:1612	Breast	UBERON:0000310	T-47D	CVCL_0553	breast carcinoma cell	CL:0000066	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, RNA-seq	Transgenic Reporter Assay, CRISPR Knockout, RT-RT-qPCR, Western blot, Immunofluorescence
2016	26814967	Active medulloblastoma enhancers reveal subgroup-specific cellular origins	Homo sapiens	hg19	chr1	165355703	165356702	LMX1A	LMX1A	Enhancer	Active	Disease	medulloblastoma	MONDO:0005146	DOID:0050902	Brain	UBERON:0000955	Primary Medulloblastoma Tissue (Group4 subgroup)		medulloblastoma cell	CL:0000127	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, RNA-seq	Transgenic Reporter Assay, CRISPR Knockout, RT-RT-qPCR, Western blot, Immunofluorescence
2019	30612741	A Genome-wide Framework for Mapping Gene Regulation via Cellular Genetic Screens	Homo sapiens	hg19	chr1	182307087	182307634		GLUL	Enhancer	Active	Normal				Cerebellum	UBERON:0002037	Mouse Embryonic Cerebellum		mouse embryonic cerebellum	CL:0000540	Functional validation	scRNA-seq, RNA-seq	CRISPRi, CRISPR KO, RT-RT-qPCR
2019	30612741	A Genome-wide Framework for Mapping Gene Regulation via Cellular Genetic Screens	Homo sapiens	hg19	chr1	182308166	182308458		GLUL	Enhancer	Active	Disease	chronic myeloid leukemia	MONDO:0011998	DOID:8552	Blood	UBERON:0000178	K562	CVCL_0004	chronic myeloid leukemia cell	CL:0001054	Functional validation	scRNA-seq, RNA-seq	CRISPRi, CRISPR KO, RT-RT-qPCR
2019	30612741	A Genome-wide Framework for Mapping Gene Regulation via Cellular Genetic Screens	Homo sapiens	hg19	chr1	71140581	71141097		PTGER3	Enhancer	Active	Disease	chronic myeloid leukemia	MONDO:0011998	DOID:8552	Blood	UBERON:0000178	K562	CVCL_0004	chronic myeloid leukemia cell	CL:0001054	Functional validation	scRNA-seq, RNA-seq	CRISPRi, RT-RT-qPCR
2019	30612741	A Genome-wide Framework for Mapping Gene Regulation via Cellular Genetic Screens	Homo sapiens	hg19	chr16	23833191	23833694		PRKCB	Enhancer	Active	Disease	chronic myeloid leukemia	MONDO:0011998	DOID:8552	Blood	UBERON:0000178	K562	CVCL_0004	chronic myeloid leukemia cell	CL:0001054	Functional validation	scRNA-seq, RNA-seq	CRISPRi, RT-RT-qPCR
2019	30612741	A Genome-wide Framework for Mapping Gene Regulation via Cellular Genetic Screens	Homo sapiens	hg19	chr2	127402697	127403360		GYPC	Enhancer	Active	Disease	chronic myeloid leukemia	MONDO:0011998	DOID:8552	Blood	UBERON:0000178	K562	CVCL_0004	chronic myeloid leukemia cell	CL:0001054	Functional validation	scRNA-seq, RNA-seq	CRISPRi, RT-RT-qPCR
2019	30612741	A Genome-wide Framework for Mapping Gene Regulation via Cellular Genetic Screens	Homo sapiens	hg19	chr4	56595855	56596581		NMU	Enhancer	Active	Disease	chronic myeloid leukemia	MONDO:0011998	DOID:8552	Blood	UBERON:0000178	K562	CVCL_0004	chronic myeloid leukemia cell	CL:0001054	Functional validation	scRNA-seq, RNA-seq	CRISPRi, CRISPR KO, RT-RT-qPCR, FlowFISH
2019	30612741	A Genome-wide Framework for Mapping Gene Regulation via Cellular Genetic Screens	Homo sapiens	hg19	chr4	56596632	56597095		NMU	Enhancer	Active	Disease	chronic myeloid leukemia	MONDO:0011998	DOID:8552	Blood	UBERON:0000178	K562	CVCL_0004	chronic myeloid leukemia cell	CL:0001054	Functional validation	scRNA-seq, RNA-seq	CRISPRi, CRISPR KO, RT-RT-qPCR, FlowFISH
2019	30612741	A Genome-wide Framework for Mapping Gene Regulation via Cellular Genetic Screens	Homo sapiens	hg19	chr4	56600029	56600394		NMU	Enhancer	Active	Disease	chronic myeloid leukemia	MONDO:0011998	DOID:8552	Blood	UBERON:0000178	K562	CVCL_0004	chronic myeloid leukemia cell	CL:0001054	Functional validation	scRNA-seq, RNA-seq	CRISPRi, CRISPR KO, RT-RT-qPCR, FlowFISH
2025	40382324	Auricular malformations are driven by copy number variations in a hierarchical enhancer cluster and a dominant enhancer recapitulates human pathogenesis	Homo sapiens	hg19	chr4	8712912	8728565		HMX1	Enhancer	Active	Disease	chronic myeloid leukemia	MONDO:0011998	DOID:8552	Blood	UBERON:0000178	K562	CVCL_0004	chronic myeloid leukemia cell	CL:0001054	Enhancer activity assay, Chromatin interaction assay	ChIP-seq, ATAC-seq, Hi-C	Transgenic Reporter Assay
2023	37041138	Enhancer hijacking at the ARHGAP36 locus is associated with connective tissue to bone transformation	Homo sapiens	hg19	chr2	69343058	70165537		ARHGAP36	Enhancer	Active	Normal				Craniofacial Tissue	UBERON:0010368	hCNCC		cranial neural crest cell	CL:0000333	Chromatin interaction assay, Functional perturbation assay	Hi-C, RNA-seq, ChIP-seq	RT-RT-qPCR, Western blot, FISH
2019	31784727	Activity-by-contact model of enhancer-promoter regulation from thousands of CRISPR perturbations	Homo sapiens	hg19	chr1	109714926	109989926		SORT1	Enhancer	Active	Normal				Connective Tissue	UBERON:0002384	Primary human fibroblasts		fibroblast	CL:0000057	Enhancer-target gene connection validation	ABC model prediction, H3K27ac ChIP-seq, DNase-seq	CRISPR genome editing, eQTL analysis
2020	32493985	GATA2 Regulates Constitutive PD-L1 and PD-L2 Expression in Brain Tumors	Homo sapiens	hg19	chr9	5455064	5456191	FOS	CD274	Enhancer	Active	Normal				Liver	UBERON:0002107	Primary human hepatocytes		hepatocyte	CL:0000182	Enhancer activity assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, RT-RT-qPCR, Flow Cytometry
2020	32493985	GATA2 Regulates Constitutive PD-L1 and PD-L2 Expression in Brain Tumors	Homo sapiens	hg19	chr9	5455064	5456191	FOS	CD274	Enhancer	Active	Disease	meningioma	MONDO:0005149	DOID:3565	Brain	UBERON:0000955	Human meningioma cell		meningioma cell	CL:0000127	Enhancer activity assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, RT-RT-qPCR, Flow Cytometry
2020	32493985	GATA2 Regulates Constitutive PD-L1 and PD-L2 Expression in Brain Tumors	Homo sapiens	hg19	chr9	5455064	5456191	FOS	CD274	Enhancer	Active	Disease	meningioma	MONDO:0005149	DOID:3565	Brain	UBERON:0000955	KALS1		meningioma cell	CL:0000127	Enhancer activity assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, RT-RT-qPCR, Flow Cytometry
2020	32493985	GATA2 Regulates Constitutive PD-L1 and PD-L2 Expression in Brain Tumors	Homo sapiens	hg19	chr9	5459072	5460776	GATA2	CD274	Enhancer	Active	Disease	meningioma	MONDO:0005149	DOID:3565	Brain	UBERON:0000955	Brain tumor initiating cells		brain tumor initiating cell	CL:0000127	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, RT-RT-qPCR, Flow Cytometry, shRNA Knockdown, Western blot
2020	32493985	GATA2 Regulates Constitutive PD-L1 and PD-L2 Expression in Brain Tumors	Homo sapiens	hg19	chr9	5459072	5460776	GATA2	CD274	Enhancer	Active	Disease	meningioma	MONDO:0005149	DOID:3565	Brain	UBERON:0000955	Human meningioma cell		meningioma cell	CL:0000127	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, RT-RT-qPCR, Flow Cytometry, shRNA Knockdown, Western blot
2020	32493985	GATA2 Regulates Constitutive PD-L1 and PD-L2 Expression in Brain Tumors	Homo sapiens	hg19	chr9	5459072	5460776	GATA2	CD274	Enhancer	Active	Disease	meningioma	MONDO:0005149	DOID:3565	Brain	UBERON:0000955	KALS1		meningioma cell	CL:0000127	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, RT-RT-qPCR, Flow Cytometry, shRNA Knockdown, Western blot
2020	32493985	GATA2 Regulates Constitutive PD-L1 and PD-L2 Expression in Brain Tumors	Homo sapiens	hg19	chr9	5459072	5459797	FOS	CD274	Enhancer	Active	Disease	meningioma	MONDO:0005149	DOID:3565	Brain	UBERON:0000955	Brain tumor initiating cells		brain tumor initiating cell	CL:0000127	Enhancer activity assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, RT-RT-qPCR, Flow Cytometry
2020	32493985	GATA2 Regulates Constitutive PD-L1 and PD-L2 Expression in Brain Tumors	Homo sapiens	hg19	chr9	5459072	5459797	FOS	CD274	Enhancer	Active	Disease	meningioma	MONDO:0005149	DOID:3565	Brain	UBERON:0000955	Human meningioma cell		meningioma cell	CL:0000127	Enhancer activity assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, RT-RT-qPCR, Flow Cytometry
2020	32493985	GATA2 Regulates Constitutive PD-L1 and PD-L2 Expression in Brain Tumors	Homo sapiens	hg19	chr9	5459072	5459797	FOS	CD274	Enhancer	Active	Disease	meningioma	MONDO:0005149	DOID:3565	Brain	UBERON:0000955	KALS1		meningioma cell	CL:0000127	Enhancer activity assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, RT-RT-qPCR, Flow Cytometry
2020	32493985	GATA2 Regulates Constitutive PD-L1 and PD-L2 Expression in Brain Tumors	Homo sapiens	hg19	chr9	5504029	5504679	GATA2	PDCD1LG2	Enhancer	Active	Disease	meningioma	MONDO:0005149	DOID:3565	Brain	UBERON:0000955	Brain tumor initiating cells		brain tumor initiating cell	CL:0000127	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, RT-RT-qPCR, Flow Cytometry, shRNA Knockdown, Western blot
2020	32493985	GATA2 Regulates Constitutive PD-L1 and PD-L2 Expression in Brain Tumors	Homo sapiens	hg19	chr9	5504029	5504679	GATA2	PDCD1LG2	Enhancer	Active	Disease	meningioma	MONDO:0005149	DOID:3565	Brain	UBERON:0000955	Human meningioma cell		meningioma cell	CL:0000127	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, RT-RT-qPCR, Flow Cytometry, shRNA Knockdown, Western blot
2020	32493985	GATA2 Regulates Constitutive PD-L1 and PD-L2 Expression in Brain Tumors	Homo sapiens	hg19	chr9	5504029	5504679	GATA2	PDCD1LG2	Enhancer	Active	Disease	meningioma	MONDO:0005149	DOID:3565	Brain	UBERON:0000955	KALS1		meningioma cell	CL:0000127	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, RT-RT-qPCR, Flow Cytometry, shRNA Knockdown, Western blot
2016	26615198	CFTR regulatory elements identified by 5C	Homo sapiens	hg19	chr7	117130000	117131000	HNF1	CFTR	Enhancer	Active	Disease	meningioma	MONDO:0005149	DOID:3565	Brain	UBERON:0000955	Brain tumor initiating cells		brain tumor initiating cell	CL:0000127	Enhancer activity assay	ChIP-seq	Luciferase Reporter Assay
2016	26751173	Functional genetic screens for enhancer elements in the human genome using CRISPR-Cas9	Homo sapiens	hg19	chr11	69448000	69452000		CCND1	Enhancer	Active	Disease	colorectal adenocarcinoma	MONDO:0005132	DOID:9256	Colon	UBERON:0001155	Caco-2	CVCL_0025	colorectal adenocarcinoma cell	CL:0000066	Genetic perturbation screen	CRISPR dropout screen sequencing	Luciferase Reporter Assay
2017	29116202	Acetylated histone variant H2AZ is involved in the activation of neo-enhancers in prostate cancer	Homo sapiens	hg19	chr2	11679389	11680097	AR	GREB1	Enhancer	Active	Disease	breast carcinoma	MONDO:0006120	DOID:1612	Breast	UBERON:0000310	MCF-7	CVCL_0031	breast carcinoma cell	CL:0000066	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, RNA-seq, NOMe-seq	ChIP-RT-qPCR, RT-RT-qPCR, Western blot
2017	29116202	Acetylated histone variant H2AZ is involved in the activation of neo-enhancers in prostate cancer	Homo sapiens	hg19	chr2	11679389	11680097	AR	GREB1	Enhancer	Active	Disease	prostate cancer	MONDO:0008315	DOID:10283	Prostate gland	UBERON:0002367	LNCaP	CVCL_0395	prostate carcinoma cell	CL:0000066	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, RNA-seq, NOMe-seq	ChIP-RT-qPCR, RT-RT-qPCR, Western blot
2017	29116202	Acetylated histone variant H2AZ is involved in the activation of neo-enhancers in prostate cancer	Homo sapiens	hg19	chr2	234861935	234862442	AR	TRPM8	Enhancer	Active	Disease	prostate cancer	MONDO:0008315	DOID:10283	Prostate gland	UBERON:0002367	VCaP	CVCL_2235	prostate carcinoma cell	CL:0000066	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, RNA-seq, NOMe-seq	ChIP-RT-qPCR, RT-RT-qPCR, Western blot
2017	29116202	Acetylated histone variant H2AZ is involved in the activation of neo-enhancers in prostate cancer	Homo sapiens	hg19	chr2	234861935	234862442	AR	TRPM8	Enhancer	Active	Disease	prostate cancer	MONDO:0008315	DOID:10283	Prostate gland	UBERON:0002367	LNCaP	CVCL_0395	prostate carcinoma cell	CL:0000066	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, RNA-seq, NOMe-seq	ChIP-RT-qPCR, RT-RT-qPCR, Western blot
2017	27980063	BRD4 promotes p63 and GRHL3 expression downstream of FOXO in mammary epithelial cells	Homo sapiens	hg19	chr3	189630000	189680000	BRD4	TP63	Enhancer	Active	Disease	prostate cancer	MONDO:0008315	DOID:10283	Prostate gland	UBERON:0002367	VCaP	CVCL_2235	prostate carcinoma cell	CL:0000066	Enhancer activity assay	ChIP-seq	Luciferase Reporter Assay, RT-RT-qPCR, ChIP-RT-qPCR, Western blot
2017	27980063	BRD4 promotes p63 and GRHL3 expression downstream of FOXO in mammary epithelial cells	Homo sapiens	hg19	chr1	24520000	24525000	BRD4	GRHL3	Enhancer	Active	Normal				Breast	UBERON:0000310	MCF10A	CVCL_0598	breast epithelial cell	CL:0000066	Enhancer activity assay	ChIP-seq	Luciferase Reporter Assay, RT-RT-qPCR, ChIP-RT-qPCR, Western blot
2017	28260788	APOBEC signature mutation generates an oncogenic enhancer that drives LMO1 expression in T-ALL	Homo sapiens	hg19	chr11	8289480	8289520	MYB	LMO1	Enhancer	Active	Normal				Breast	UBERON:0000310	MCF10A	CVCL_0598	breast epithelial cell	CL:0000066	Enhancer activity assay	ChIP-seq	Luciferase Reporter Assay
2017	28378740	A CD47-associated super-enhancer links pro-inflammatory signalling to CD47 upregulation in breast cancer	Homo sapiens	hg19	chr3	107705500	107706800	NFKB1	CD47	Enhancer	Active	Disease	T-cell acute lymphoblastic leukemia	MONDO:0004947	DOID:0050890	Blood	UBERON:0000178	Jurkat	CVCL_0065	T lymphoblast	CL:0002419	Enhancer activity assay	ChIP-seq	Luciferase Reporter Assay
2017	28737489	NFATc2 enhances tumor-initiating phenotypes through the NFATc2/SOX2/ALDH axis in lung adenocarcinoma	Homo sapiens	hg19	chr9	75595800	75602900	SOX2	ALDH1A1	Enhancer	Active	Disease	breast carcinoma	MONDO:0006120	DOID:1612	Breast	UBERON:0000310	MCF7	CVCL_0031	breast carcinoma cell	CL:0000066	Enhancer activity assay	ChIP-seq	Luciferase Reporter Assay
2017	29155818	SNAIL1-mediated downregulation of FOXA proteins facilitates the inactivation of transcriptional enhancer elements at key epithelial genes in colorectal cancer cells	Homo sapiens	hg19	chr16	68779512	68779800	FOXA1	CDH1	Enhancer	Active	Disease	lung adenocarcinoma	MONDO:0005032	DOID:3905	Lung	UBERON:0002048	A549	CVCL_0023	lung adenocarcinoma cell	CL:0001069	Enhancer activity assay, TF binding assay	ChIP-seq	Luciferase Reporter Assay, ChIP-RT-qPCR, RT-RT-qPCR
2017	29155818	SNAIL1-mediated downregulation of FOXA proteins facilitates the inactivation of transcriptional enhancer elements at key epithelial genes in colorectal cancer cells	Homo sapiens	hg19	chr16	68779512	68779800	FOXA1	CDH1	Enhancer	Active	Disease	colorectal carcinoma	MONDO:0005132	DOID:9256	Colon	UBERON:0001155	HCT116	CVCL_0291	colorectal carcinoma cell	CL:0000066	Enhancer activity assay, TF binding assay	ChIP-seq	Luciferase Reporter Assay, ChIP-RT-qPCR, RT-RT-qPCR
2018	29348663	Enhancer-associated long non-coding RNA LEENE regulates endothelial nitric oxide synthase and endothelial function	Homo sapiens	hg19	chr14	56265000	56275000	KLF4	NOS3	Enhancer	Active	Disease	colorectal carcinoma	MONDO:0005132	DOID:9256	Colon	UBERON:0001155	HT29	CVCL_0320	colorectal carcinoma cell	CL:0000066	Enhancer activity assay, chromatin interaction assay	ChIP-seq, Hi-C, 4C-seq	qRT-PCR, and ChIP-qPCR
2019	30760518	YY1 Complex Promotes Quaking Expression via Super-Enhancer Binding during EMT of Hepatocellular Carcinoma	Homo sapiens	hg19	chr6	163826086	163833600	YY1	QKI	Enhancer	Active	Normal				Umbilical vein	UBERON:0002066	HUVEC	CVCL_2959	umbilical vein endothelial cell	CL:0002615	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, ChIP-RT-qPCR, RT-RT-qPCR, Western blot
2019	30760518	YY1 Complex Promotes Quaking Expression via Super-Enhancer Binding during EMT of Hepatocellular Carcinoma	Homo sapiens	hg19	chr6	163826086	163833600	YY1	QKI	Enhancer	Active	Disease	hepatocellular carcinoma	MONDO:0007256	DOID:684	Liver	UBERON:0002107	PLC-PRF-5	CVCL_0485	hepatocellular carcinoma cell	CL:0000182	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, ChIP-RT-qPCR, RT-RT-qPCR, Western blot
2023	37066790	SOX17 enhancer variants disrupt transcription factor binding and enhancer inactivity drives pulmonary hypertension	Homo sapiens	hg19	chr8	41090000	41090300	RORA	SOX17	Enhancer	Active	Disease	hepatocellular carcinoma	MONDO:0007256	DOID:684	Liver	UBERON:0002107	Hep3B	CVCL_0326	hepatocellular carcinoma cell	CL:0000182	Enhancer activity assay	ChIP-seq, RNA-seq	Luciferase Reporter Assay, ChIP-RT-qPCR
2023	36877164	LSD1 inhibition disrupts super-enhancer driven oncogenic transcriptional programs in castration-resistant prostate cancer	Homo sapiens	hg19	chr8	128748351	128800823	FOXA1; MYC	MYC	Enhancer	Active	Normal				Pulmonary artery	UBERON:0002012	hPAEC		pulmonary artery endothelial cell	CL:1001567	Enhancer activity assay, TF binding assay, Functional perturbation assay	ChIP-seq, RNA-seq	ChIP-RT-qPCR, RT-RT-qPCR, Western blot
